Customer_ID,Age,Gender,Region,Income_Level,Coat_Type,Units_Sold,Price_per_Unit,Revenue,Cost_per_Unit,Total_Cost,Profit,Profit_Margin_%,High_Margin
1071,28,Other,South West,34857.0,3-in-1 Jacket,1,190.98,190.98,108.81,108.81,82.17,43.03,1
1072,21,Male,Scotland,32856.0,3-in-1 Jacket,2,225.54,451.08,149.84,299.68,151.4,33.56,0
1073,32,Other,London,24359.0,Waterproof Jacket,2,128.81,257.62,73.31,146.62,111.0,43.09,1
1074,23,Male,London,42217.0,3-in-1 Jacket,2,111.23,222.46,64.74,129.48,92.98,41.8,1
1075,66,Female,Scotland,25974.0,3-in-1 Jacket,4,144.4,577.6,81.89,327.56,250.04,43.29,1
1076,47,Female,Northern Ireland,27653.0,Down Jacket,4,232.05,928.2,145.32,581.28,346.92,37.38,1
1077,55,Female,Scotland,37845.0,Fleece,1,81.68,81.68,58.68,58.68,23.0,28.16,0
1078,68,Male,North West,38204.0,Down Jacket,3,195.24,585.72,142.79,428.37,157.35,26.86,0
1079,19,Female,Wales,28883.0,Fleece,2,161.12,322.24,90.93,181.86,140.38,43.56,1
1080,32,Male,South East,5638.0,3-in-1 Jacket,2,107.38,214.76,72.69,145.38,69.38,32.31,0
1081,28,Other,Northern Ireland,26145.0,Fleece,1,134.57,134.57,92.43,92.43,42.14,31.31,0
1082,25,Male,North East,36619.0,3-in-1 Jacket,2,118.24,236.48,77.65,155.3,81.18,34.33,0
1083,43,Other,Northern Ireland,41886.0,3-in-1 Jacket,4,229.23,916.92,156.66,626.64,290.28,31.66,0
1084,68,Male,South East,34207.0,Down Jacket,4,161.92,647.68,96.62,386.48,261.2,40.33,1
1085,62,Other,South West,30210.0,Down Jacket,2,175.73,351.46,113.86,227.72,123.74,35.21,1
1086,61,Female,Wales,57932.0,Softshell,2,180.93,361.86,113.66,227.32,134.54,37.18,1
1087,22,Other,London,31275.0,Waterproof Jacket,4,188.73,754.92,107.19,428.76,326.16,43.2,1
1088,23,Female,Scotland,41122.0,Softshell,2,164.24,328.48,110.88,221.76,106.72,32.49,0
1089,43,Female,Scotland,21649.0,Softshell,4,83.04,332.16,53.9,215.6,116.56,35.09,1
1090,21,Other,London,24098.0,Fleece,3,136.9,410.7,82.83,248.49,162.21,39.5,1
1091,36,Male,Northern Ireland,41473.0,3-in-1 Jacket,3,111.26,333.78,71.73,215.19,118.59,35.53,1
1092,37,Male,Wales,45446.0,3-in-1 Jacket,2,195.62,391.24,137.92,275.84,115.4,29.5,0
1093,50,Male,Midlands,31103.0,3-in-1 Jacket,2,89.64,179.28,63.67,127.34,51.94,28.97,0
1094,37,Male,North West,16514.0,Waterproof Jacket,2,175.85,351.7,119.56,239.12,112.58,32.01,0
1095,66,Male,South East,33324.0,Fleece,4,115.81,463.24,74.53,298.12,165.12,35.64,1
1096,29,Female,Northern Ireland,36894.0,Fleece,3,241.3,723.9,160.5,481.5,242.4,33.49,0
1097,64,Male,North East,35988.0,3-in-1 Jacket,3,137.04,411.12,85.92,257.76,153.36,37.3,1
1098,18,Female,South West,29366.0,Softshell,1,135.29,135.29,77.83,77.83,57.46,42.47,1
1099,43,Female,Scotland,33471.0,Waterproof Jacket,1,236.98,236.98,148.62,148.62,88.36,37.29,1
1100,31,Female,Northern Ireland,27502.0,Softshell,2,150.95,301.9,99.03,198.06,103.84,34.4,0
1101,55,Other,South West,23882.0,Down Jacket,4,243.69,974.76,163.22,652.88,321.88,33.02,0
1102,54,Other,South East,42557.0,Fleece,2,84.11,168.22,62.0,124.0,44.22,26.29,0
1103,28,Female,Scotland,35978.0,Fleece,3,132.08,396.24,93.18,279.54,116.7,29.45,0
1104,53,Other,Scotland,33493.0,Softshell,2,193.25,386.5,112.16,224.32,162.18,41.96,1
1105,30,Male,Midlands,29929.0,Waterproof Jacket,2,231.45,462.9,135.36,270.72,192.18,41.52,1
1106,60,Male,Northern Ireland,33198.0,Fleece,3,123.59,370.77,70.46,211.38,159.39,42.99,1
1107,20,Female,Wales,36603.0,Softshell,3,238.18,714.54,166.16,498.48,216.06,30.24,0
1108,50,Male,London,52287.0,Waterproof Jacket,3,181.0,543.0,125.11,375.33,167.67,30.88,0
1109,23,Female,London,41545.0,Softshell,3,216.17,648.51,161.54,484.62,163.89,25.27,0
1110,67,Female,North West,28337.0,Waterproof Jacket,1,147.53,147.53,96.54,96.54,50.99,34.56,0
1111,27,Male,North East,28442.0,3-in-1 Jacket,4,116.07,464.28,83.02,332.08,132.2,28.47,0
1112,22,Other,South West,26883.0,Waterproof Jacket,4,234.91,939.64,156.28,625.12,314.52,33.47,0
1113,40,Male,Northern Ireland,32995.0,Down Jacket,3,238.63,715.89,172.96,518.88,197.01,27.52,0
1114,27,Male,North East,26875.0,3-in-1 Jacket,4,164.59,658.36,114.26,457.04,201.32,30.58,0
1115,61,Female,Midlands,39748.0,Softshell,4,81.1,324.4,55.03,220.12,104.28,32.15,0
1116,19,Female,Scotland,8565.0,3-in-1 Jacket,4,98.66,394.64,65.41,261.64,133.0,33.7,0
1117,30,Female,Wales,40352.0,3-in-1 Jacket,4,177.41,709.64,123.23,492.92,216.72,30.54,0
1118,57,Female,Northern Ireland,37754.0,Softshell,3,84.04,252.12,53.28,159.84,92.28,36.6,1
1119,19,Other,North East,47627.0,Softshell,2,147.48,294.96,83.96,167.92,127.04,43.07,1
1120,37,Other,North East,43768.0,Down Jacket,2,131.57,263.14,73.42,146.84,116.3,44.2,1
1121,18,Other,Wales,28163.0,Softshell,2,201.44,402.88,130.09,260.18,142.7,35.42,1
1122,54,Female,North West,42643.0,Fleece,1,89.45,89.45,59.92,59.92,29.53,33.01,0
1123,26,Female,South West,33319.0,Fleece,4,163.08,652.32,92.27,369.08,283.24,43.42,1
1124,34,Female,South West,15657.0,Down Jacket,3,178.45,535.35,108.39,325.17,210.18,39.26,1
1125,26,Other,North East,36588.0,Waterproof Jacket,3,184.94,554.82,113.63,340.89,213.93,38.56,1
1126,28,Female,South East,28757.0,Waterproof Jacket,1,148.88,148.88,98.64,98.64,50.24,33.75,0
1127,32,Male,North East,35002.0,Fleece,3,131.74,395.22,79.79,239.37,155.85,39.43,1
1128,41,Male,North East,51514.0,Softshell,2,196.02,392.04,111.56,223.12,168.92,43.09,1
1129,55,Female,Wales,37248.0,Down Jacket,1,224.09,224.09,130.64,130.64,93.45,41.7,1
1130,52,Male,Scotland,24827.0,Waterproof Jacket,3,197.91,593.73,115.74,347.22,246.51,41.52,1
1131,47,Male,Wales,44644.0,Waterproof Jacket,1,238.46,238.46,171.34,171.34,67.12,28.15,0
1132,48,Other,Northern Ireland,38625.0,3-in-1 Jacket,1,201.93,201.93,122.54,122.54,79.39,39.32,1
1133,66,Female,North East,23648.0,Fleece,3,209.99,629.97,145.51,436.53,193.44,30.71,0
1134,22,Female,South West,18938.0,Softshell,2,108.54,217.08,72.02,144.04,73.04,33.65,0
1135,61,Other,South West,25227.0,Down Jacket,3,151.32,453.96,112.8,338.4,115.56,25.46,0
1136,67,Male,London,43363.0,Waterproof Jacket,4,162.46,649.84,98.22,392.88,256.96,39.54,1
1137,31,Male,North West,31984.0,3-in-1 Jacket,4,123.57,494.28,71.88,287.52,206.76,41.83,1
1138,28,Female,Midlands,35811.0,Fleece,3,169.85,509.55,95.19,285.57,223.98,43.96,1
1139,26,Male,Northern Ireland,21615.0,Fleece,2,129.43,258.86,77.42,154.84,104.02,40.18,1
1140,51,Other,Northern Ireland,43632.0,Down Jacket,4,196.88,787.52,135.22,540.88,246.64,31.32,0
1141,29,Other,North West,14848.0,Waterproof Jacket,4,159.95,639.8,90.7,362.8,277.0,43.29,1
1142,52,Female,Midlands,28446.0,Down Jacket,3,158.0,474.0,94.63,283.89,190.11,40.11,1
1143,52,Other,Scotland,39185.0,Down Jacket,3,247.22,741.66,178.26,534.78,206.88,27.89,0
1144,18,Other,North East,23774.0,3-in-1 Jacket,3,146.72,440.16,97.8,293.4,146.76,33.34,0
1145,57,Female,Midlands,41141.0,Fleece,1,141.59,141.59,79.84,79.84,61.75,43.61,1
1146,39,Other,South East,26308.0,Softshell,1,134.16,134.16,75.07,75.07,59.09,44.04,1
1147,46,Other,London,22739.0,Fleece,1,232.11,232.11,130.5,130.5,101.61,43.78,1
1148,25,Other,Midlands,47865.0,Fleece,3,164.44,493.32,121.42,364.26,129.06,26.16,0
1149,28,Male,Midlands,36539.0,3-in-1 Jacket,2,182.0,364.0,131.04,262.08,101.92,28.0,0
1150,58,Female,London,40190.0,Softshell,4,110.74,442.96,79.62,318.48,124.48,28.1,0
1151,54,Female,North East,45182.0,Waterproof Jacket,1,171.96,171.96,126.36,126.36,45.6,26.52,0
1152,31,Female,Midlands,8807.0,Softshell,2,126.69,253.38,82.48,164.96,88.42,34.9,0
1153,47,Male,London,41348.0,Waterproof Jacket,3,204.21,612.63,122.42,367.26,245.37,40.05,1
1154,52,Male,London,27390.0,Softshell,1,221.53,221.53,139.62,139.62,81.91,36.97,1
1155,38,Female,London,28707.0,Down Jacket,3,201.52,604.56,139.81,419.43,185.13,30.62,0
1156,54,Male,Wales,39374.0,Softshell,2,204.14,408.28,148.04,296.08,112.2,27.48,0
1157,22,Female,Wales,31370.0,3-in-1 Jacket,1,167.12,167.12,106.46,106.46,60.66,36.3,1
1158,36,Male,South East,40945.0,Waterproof Jacket,1,201.06,201.06,132.11,132.11,68.95,34.29,0
1159,31,Other,Scotland,34592.0,Fleece,1,151.86,151.86,111.82,111.82,40.04,26.37,0
1160,43,Other,Wales,36682.0,3-in-1 Jacket,1,190.75,190.75,109.01,109.01,81.74,42.85,1
1161,21,Female,Wales,30098.0,Waterproof Jacket,2,124.04,248.08,89.61,179.22,68.86,27.76,0
1162,42,Male,Scotland,24351.0,Waterproof Jacket,1,91.86,91.86,53.45,53.45,38.41,41.81,1
1163,62,Male,North West,27597.0,Fleece,4,150.29,601.16,97.2,388.8,212.36,35.33,1
1164,59,Other,London,33972.0,Down Jacket,4,158.5,634.0,94.1,376.4,257.6,40.63,1
1165,42,Other,Northern Ireland,53372.0,3-in-1 Jacket,3,123.59,370.77,82.88,248.64,122.13,32.94,0
1166,35,Male,Scotland,49719.0,Fleece,1,203.71,203.71,134.8,134.8,68.91,33.83,0
1167,57,Male,South East,28467.0,Fleece,4,92.5,370.0,57.91,231.64,138.36,37.39,1
1168,25,Male,North East,35603.0,Down Jacket,4,117.87,471.48,85.18,340.72,130.76,27.73,0
1169,56,Male,South East,32123.0,3-in-1 Jacket,4,207.26,829.04,141.34,565.36,263.68,31.81,0
1170,57,Male,London,36303.0,Fleece,2,154.31,308.62,107.13,214.26,94.36,30.57,0
1171,31,Male,Scotland,37589.0,Down Jacket,1,199.9,199.9,115.97,115.97,83.93,41.99,1
1172,49,Female,South East,40275.0,3-in-1 Jacket,2,176.47,352.94,128.23,256.46,96.48,27.34,0
1173,68,Male,South East,5989.0,Softshell,2,241.62,483.24,140.96,281.92,201.32,41.66,1
1174,55,Other,North West,38665.0,Waterproof Jacket,4,181.63,726.52,107.99,431.96,294.56,40.54,1
1175,50,Female,North West,31011.0,Down Jacket,4,82.53,330.12,47.51,190.04,140.08,42.43,1
1176,40,Male,Scotland,27951.0,Waterproof Jacket,3,139.99,419.97,89.32,267.96,152.01,36.2,1
1177,32,Other,London,42943.0,Softshell,1,104.32,104.32,75.9,75.9,28.42,27.24,0
1178,50,Female,Wales,49668.0,Fleece,1,237.19,237.19,142.43,142.43,94.76,39.95,1
1179,42,Other,South West,41890.0,Fleece,4,97.68,390.72,61.03,244.12,146.6,37.52,1
1180,34,Male,Midlands,29814.0,3-in-1 Jacket,4,145.91,583.64,104.94,419.76,163.88,28.08,0
1181,50,Male,Northern Ireland,24240.0,Down Jacket,1,118.44,118.44,79.78,79.78,38.66,32.64,0
1182,64,Male,Midlands,4938.0,Down Jacket,3,223.94,671.82,156.83,470.49,201.33,29.97,0
1183,19,Male,North West,36825.0,3-in-1 Jacket,4,132.46,529.84,78.52,314.08,215.76,40.72,1
1184,31,Female,Scotland,40790.0,Waterproof Jacket,3,248.62,745.86,172.37,517.11,228.75,30.67,0
1185,57,Female,Midlands,33981.0,Fleece,2,86.56,173.12,51.55,103.1,70.02,40.45,1
1186,57,Other,London,44337.0,Fleece,4,101.81,407.24,76.1,304.4,102.84,25.25,0
1187,68,Male,Northern Ireland,21798.0,Down Jacket,2,118.19,236.38,78.24,156.48,79.9,33.8,0
1188,56,Other,Midlands,33288.0,Down Jacket,4,217.89,871.56,150.15,600.6,270.96,31.09,0
1189,68,Female,Northern Ireland,32497.0,3-in-1 Jacket,2,229.35,458.7,131.57,263.14,195.56,42.63,1
1190,23,Male,North East,33899.0,Softshell,4,92.15,368.6,55.3,221.2,147.4,39.99,1
1191,23,Male,London,46679.0,Waterproof Jacket,3,85.52,256.56,49.43,148.29,108.27,42.2,1
1192,20,Female,South West,33952.0,Softshell,3,206.57,619.71,129.73,389.19,230.52,37.2,1
1193,24,Female,South East,32052.0,Softshell,3,102.67,308.01,62.3,186.9,121.11,39.32,1
1194,68,Female,Northern Ireland,25633.0,Down Jacket,2,102.61,205.22,71.48,142.96,62.26,30.34,0
1195,25,Female,London,48286.0,Down Jacket,3,83.8,251.4,47.91,143.73,107.67,42.83,1
1196,59,Female,Northern Ireland,20688.0,Down Jacket,2,88.47,176.94,61.97,123.94,53.0,29.95,0
1197,69,Male,Northern Ireland,29470.0,Softshell,4,124.82,499.28,69.79,279.16,220.12,44.09,1
1198,32,Female,Wales,51939.0,Waterproof Jacket,2,91.05,182.1,53.76,107.52,74.58,40.96,1
1199,64,Male,Wales,39682.0,Down Jacket,4,142.71,570.84,101.09,404.36,166.48,29.16,0
1200,46,Male,London,34798.0,Fleece,1,221.57,221.57,154.78,154.78,66.79,30.14,0
1201,50,Female,Wales,35217.0,Waterproof Jacket,1,135.47,135.47,87.41,87.41,48.06,35.48,1
1202,69,Female,South West,25536.0,Fleece,1,203.73,203.73,114.09,114.09,89.64,44.0,1
1203,47,Male,Scotland,34315.0,Waterproof Jacket,2,95.96,191.92,64.48,128.96,62.96,32.81,0
1204,56,Female,London,31501.0,Down Jacket,1,192.09,192.09,121.28,121.28,70.81,36.86,1
1205,44,Female,London,36796.0,3-in-1 Jacket,1,133.85,133.85,82.09,82.09,51.76,38.67,1
1206,53,Female,North West,19938.0,Down Jacket,1,207.46,207.46,140.67,140.67,66.79,32.19,0
1207,46,Other,North West,38979.0,Softshell,4,103.16,412.64,65.75,263.0,149.64,36.26,1
1208,55,Male,Wales,45166.0,Softshell,3,232.64,697.92,132.25,396.75,301.17,43.15,1
1209,50,Other,Scotland,32962.0,Waterproof Jacket,2,121.24,242.48,88.89,177.78,64.7,26.68,0
1210,54,Female,Wales,41471.0,Softshell,1,140.03,140.03,98.82,98.82,41.21,29.43,0
1211,44,Other,North East,38103.0,Down Jacket,4,241.53,966.12,135.56,542.24,423.88,43.87,1
1212,50,Female,North East,28923.0,Fleece,3,178.34,535.02,116.81,350.43,184.59,34.5,0
1213,21,Other,South East,24415.0,Down Jacket,3,142.18,426.54,80.57,241.71,184.83,43.33,1
1214,39,Female,North East,25816.0,Waterproof Jacket,3,241.43,724.29,173.22,519.66,204.63,28.25,0
1215,19,Other,North West,37929.0,Softshell,4,135.94,543.76,91.43,365.72,178.04,32.74,0
1216,27,Other,South West,34439.0,Fleece,1,96.13,96.13,56.19,56.19,39.94,41.55,1
1217,22,Other,North East,47751.0,3-in-1 Jacket,3,249.46,748.38,138.24,414.72,333.66,44.58,1
1218,27,Male,Wales,42909.0,Fleece,4,125.53,502.12,69.83,279.32,222.8,44.37,1
1219,50,Other,Northern Ireland,42888.0,Fleece,4,224.71,898.84,146.39,585.56,313.28,34.85,0
1220,55,Male,London,37631.0,Down Jacket,2,108.14,216.28,75.36,150.72,65.56,30.31,0
1221,30,Female,South West,25378.0,3-in-1 Jacket,4,204.33,817.32,117.32,469.28,348.04,42.58,1
1222,48,Other,South West,38253.0,Waterproof Jacket,3,169.16,507.48,100.52,301.56,205.92,40.58,1
1223,64,Female,Wales,35639.0,Waterproof Jacket,3,246.75,740.25,151.86,455.58,284.67,38.46,1
1224,53,Female,London,23616.0,Fleece,4,173.98,695.92,103.28,413.12,282.8,40.64,1
1225,62,Other,North West,47099.0,Fleece,3,84.25,252.75,52.93,158.79,93.96,37.18,1
1226,41,Male,South West,46023.0,Softshell,4,182.66,730.64,120.91,483.64,247.0,33.81,0
1227,69,Other,South East,23559.0,3-in-1 Jacket,3,104.7,314.1,71.93,215.79,98.31,31.3,0
1228,32,Female,Wales,28622.0,Fleece,2,215.75,431.5,160.25,320.5,111.0,25.72,0
1229,46,Female,South West,29500.0,Softshell,1,225.62,225.62,166.09,166.09,59.53,26.39,0
1230,25,Other,Scotland,41099.0,3-in-1 Jacket,2,161.96,323.92,107.55,215.1,108.82,33.59,0
1231,22,Male,London,39947.0,Waterproof Jacket,2,213.15,426.3,148.53,297.06,129.24,30.32,0
1232,46,Male,North East,35444.0,Softshell,1,104.67,104.67,77.47,77.47,27.2,25.99,0
1233,64,Female,South West,37739.0,3-in-1 Jacket,3,163.65,490.95,92.74,278.22,212.73,43.33,1
1234,21,Female,Wales,22124.0,Softshell,1,146.97,146.97,81.0,81.0,65.97,44.89,1
1235,29,Male,North East,38814.0,Fleece,4,183.92,735.68,102.25,409.0,326.68,44.41,1
1236,62,Other,South East,33991.0,Down Jacket,1,87.56,87.56,58.02,58.02,29.54,33.74,0
1237,19,Female,North East,28210.0,Waterproof Jacket,2,207.86,415.72,146.04,292.08,123.64,29.74,0
1238,44,Male,Scotland,19675.0,Fleece,1,93.45,93.45,58.26,58.26,35.19,37.66,1
1239,48,Female,North West,35270.0,Fleece,3,191.6,574.8,126.27,378.81,195.99,34.1,0
1240,68,Other,South West,38570.0,3-in-1 Jacket,2,83.14,166.28,54.31,108.62,57.66,34.68,0
1241,68,Male,Midlands,17975.0,Softshell,4,221.42,885.68,125.98,503.92,381.76,43.1,1
1242,53,Female,Midlands,35185.0,Waterproof Jacket,3,109.7,329.1,67.39,202.17,126.93,38.57,1
1243,53,Other,North East,36222.0,Fleece,2,167.63,335.26,92.85,185.7,149.56,44.61,1
1244,43,Female,London,29458.0,3-in-1 Jacket,4,124.45,497.8,71.2,284.8,213.0,42.79,1
1245,60,Other,Midlands,38798.0,Waterproof Jacket,3,202.85,608.55,144.5,433.5,175.05,28.77,0
1246,44,Other,Midlands,33673.0,Softshell,4,134.63,538.52,96.38,385.52,153.0,28.41,0
1247,22,Male,London,37832.0,Fleece,1,203.18,203.18,144.34,144.34,58.84,28.96,0
1248,37,Other,Northern Ireland,40342.0,Fleece,1,128.43,128.43,89.31,89.31,39.12,30.46,0
1249,28,Female,Midlands,40348.0,Fleece,4,207.92,831.68,147.35,589.4,242.28,29.13,0
1250,27,Other,Scotland,45168.0,Waterproof Jacket,1,85.2,85.2,58.29,58.29,26.91,31.58,0
1251,57,Other,South West,38383.0,Waterproof Jacket,4,128.16,512.64,87.66,350.64,162.0,31.6,0
1252,55,Male,South West,30230.0,Waterproof Jacket,3,164.77,494.31,112.62,337.86,156.45,31.65,0
1253,23,Other,Wales,28522.0,Waterproof Jacket,2,87.66,175.32,57.23,114.46,60.86,34.71,0
1254,25,Other,Wales,24367.0,3-in-1 Jacket,4,111.63,446.52,69.51,278.04,168.48,37.73,1
1255,40,Female,London,36512.0,Down Jacket,2,238.87,477.74,166.26,332.52,145.22,30.4,0
1256,64,Male,South East,48213.0,3-in-1 Jacket,2,246.06,492.12,150.03,300.06,192.06,39.03,1
1257,43,Male,Wales,31415.0,Fleece,4,205.76,823.04,135.51,542.04,281.0,34.14,0
1258,63,Male,London,39496.0,3-in-1 Jacket,1,122.87,122.87,78.23,78.23,44.64,36.33,1
1259,60,Other,Wales,27477.0,Softshell,3,124.29,372.87,75.24,225.72,147.15,39.46,1
1260,29,Male,Wales,36948.0,Waterproof Jacket,2,189.78,379.56,141.37,282.74,96.82,25.51,0
1261,43,Other,South East,47593.0,Softshell,3,99.99,299.97,60.17,180.51,119.46,39.82,1
1262,30,Other,Midlands,41862.0,Softshell,2,241.21,482.42,147.59,295.18,187.24,38.81,1
1263,57,Female,North East,19292.0,Fleece,4,118.22,472.88,68.84,275.36,197.52,41.77,1
1264,35,Female,Northern Ireland,40707.0,Waterproof Jacket,1,249.94,249.94,178.61,178.61,71.33,28.54,0
1265,42,Female,Wales,41162.0,Softshell,3,164.27,492.81,109.62,328.86,163.95,33.27,0
1266,50,Female,Wales,36735.0,Fleece,2,211.14,422.28,142.01,284.02,138.26,32.74,0
1267,64,Female,Scotland,41675.0,Waterproof Jacket,4,80.37,321.48,57.39,229.56,91.92,28.59,0
1268,57,Other,Northern Ireland,26665.0,Down Jacket,4,231.09,924.36,142.95,571.8,352.56,38.14,1
1269,60,Other,South East,35633.0,Fleece,2,125.9,251.8,74.12,148.24,103.56,41.13,1
1270,29,Male,South West,46102.0,3-in-1 Jacket,2,193.55,387.1,114.13,228.26,158.84,41.03,1
1271,61,Other,Wales,45199.0,Waterproof Jacket,2,217.08,434.16,151.2,302.4,131.76,30.35,0
1272,53,Other,North East,40480.0,Softshell,1,107.91,107.91,72.6,72.6,35.31,32.72,0
1273,65,Female,Northern Ireland,26170.0,Softshell,2,155.23,310.46,91.78,183.56,126.9,40.87,1
1274,21,Other,Midlands,24595.0,3-in-1 Jacket,2,163.95,327.9,94.93,189.86,138.04,42.1,1
1275,22,Female,Wales,36145.0,3-in-1 Jacket,1,133.06,133.06,76.39,76.39,56.67,42.59,1
1276,54,Male,South West,36808.0,Softshell,4,161.9,647.6,109.37,437.48,210.12,32.45,0
1277,25,Male,South West,33996.0,Waterproof Jacket,2,133.98,267.96,73.69,147.38,120.58,45.0,1
1278,59,Other,Wales,26952.0,Fleece,3,141.33,423.99,78.25,234.75,189.24,44.63,1
1279,66,Male,North West,39370.0,3-in-1 Jacket,4,193.79,775.16,121.68,486.72,288.44,37.21,1
1280,45,Other,South West,36102.0,3-in-1 Jacket,3,187.54,562.62,129.08,387.24,175.38,31.17,0
1281,48,Male,London,37898.0,3-in-1 Jacket,2,119.49,238.98,82.33,164.66,74.32,31.1,0
1282,26,Female,South West,40934.0,Down Jacket,1,232.57,232.57,147.92,147.92,84.65,36.4,1
1283,68,Female,Northern Ireland,32264.0,Waterproof Jacket,1,226.67,226.67,156.0,156.0,70.67,31.18,0
1284,46,Female,North West,30112.0,Waterproof Jacket,1,166.54,166.54,108.95,108.95,57.59,34.58,0
1285,31,Female,South East,46076.0,Waterproof Jacket,2,153.65,307.3,114.53,229.06,78.24,25.46,0
1286,57,Other,Scotland,27426.0,Waterproof Jacket,2,144.07,288.14,83.92,167.84,120.3,41.75,1
1287,58,Male,South East,30308.0,Waterproof Jacket,3,200.24,600.72,134.19,402.57,198.15,32.99,0
1288,39,Other,Midlands,47342.0,Softshell,1,194.18,194.18,125.88,125.88,68.3,35.17,1
1289,28,Female,Scotland,29530.0,3-in-1 Jacket,2,113.35,226.7,66.75,133.5,93.2,41.11,1
1290,40,Other,Midlands,34014.0,Softshell,4,194.15,776.6,135.9,543.6,233.0,30.0,0
1291,18,Male,Scotland,30880.0,Down Jacket,2,122.91,245.82,74.37,148.74,97.08,39.49,1
1292,63,Other,Scotland,17168.0,Fleece,2,83.15,166.3,52.08,104.16,62.14,37.37,1
1293,54,Male,London,33767.0,3-in-1 Jacket,4,198.87,795.48,124.29,497.16,298.32,37.5,1
1294,38,Other,North East,24894.0,Down Jacket,1,189.61,189.61,113.55,113.55,76.06,40.11,1
1295,43,Male,Northern Ireland,37546.0,Softshell,4,149.84,599.36,95.32,381.28,218.08,36.39,1
1296,63,Male,South East,46056.0,Fleece,1,169.37,169.37,109.19,109.19,60.18,35.53,1
1297,53,Female,South West,12858.0,Down Jacket,4,241.02,964.08,168.44,673.76,290.32,30.11,0
1298,40,Male,North West,30931.0,Fleece,3,181.18,543.54,127.37,382.11,161.43,29.7,0
1299,18,Female,Northern Ireland,39523.0,Down Jacket,1,191.84,191.84,111.6,111.6,80.24,41.83,1
1300,68,Female,Midlands,13167.0,Softshell,2,90.86,181.72,60.74,121.48,60.24,33.15,0
1301,57,Female,London,48363.0,Fleece,3,108.22,324.66,78.92,236.76,87.9,27.07,0
1302,32,Other,Midlands,38799.0,Down Jacket,1,131.16,131.16,74.99,74.99,56.17,42.83,1
1303,38,Other,North East,45832.0,Softshell,1,171.69,171.69,110.67,110.67,61.02,35.54,1
1304,64,Other,North West,29361.0,3-in-1 Jacket,1,212.02,212.02,148.43,148.43,63.59,29.99,0
1305,26,Other,London,30567.0,Softshell,4,134.61,538.44,90.5,362.0,176.44,32.77,0
1306,26,Male,Midlands,33391.0,Softshell,1,140.59,140.59,80.15,80.15,60.44,42.99,1
1307,27,Male,North East,56382.0,3-in-1 Jacket,2,123.55,247.1,77.75,155.5,91.6,37.07,1
1308,69,Other,Midlands,48181.0,Softshell,1,123.28,123.28,80.31,80.31,42.97,34.86,0
1309,43,Male,Northern Ireland,36323.0,3-in-1 Jacket,2,241.31,482.62,180.78,361.56,121.06,25.08,0
1310,58,Male,North West,37544.0,3-in-1 Jacket,2,188.03,376.06,110.13,220.26,155.8,41.43,1
1311,52,Female,Wales,41349.0,3-in-1 Jacket,2,106.5,213.0,79.5,159.0,54.0,25.35,0
1312,69,Female,Northern Ireland,58916.0,Down Jacket,3,202.78,608.34,126.78,380.34,228.0,37.48,1
1313,42,Female,North West,38827.0,Fleece,2,202.74,405.48,119.63,239.26,166.22,40.99,1
1314,43,Female,North East,35460.0,Down Jacket,4,193.3,773.2,122.32,489.28,283.92,36.72,1
1315,28,Male,London,31614.0,3-in-1 Jacket,1,102.9,102.9,69.23,69.23,33.67,32.72,0
1316,55,Other,Scotland,37349.0,Fleece,4,149.36,597.44,88.53,354.12,243.32,40.73,1
1317,19,Male,Midlands,29130.0,Fleece,3,98.15,294.45,59.7,179.1,115.35,39.17,1
1318,24,Male,South East,39961.0,3-in-1 Jacket,1,218.83,218.83,157.76,157.76,61.07,27.91,0
1319,35,Male,North West,20674.0,Fleece,2,191.38,382.76,143.5,287.0,95.76,25.02,0
1320,44,Female,South West,32395.0,Fleece,1,166.22,166.22,102.0,102.0,64.22,38.64,1
1321,51,Female,North East,42346.0,Down Jacket,3,138.31,414.93,80.19,240.57,174.36,42.02,1
1322,44,Female,Wales,38691.0,Fleece,3,111.32,333.96,78.89,236.67,97.29,29.13,0
1323,34,Other,Scotland,30374.0,3-in-1 Jacket,4,98.1,392.4,65.74,262.96,129.44,32.99,0
1324,60,Male,South West,32680.0,Waterproof Jacket,1,244.77,244.77,139.54,139.54,105.23,42.99,1
1325,61,Other,Wales,45353.0,Waterproof Jacket,1,113.94,113.94,84.24,84.24,29.7,26.07,0
1326,68,Female,South East,22896.0,Waterproof Jacket,1,90.18,90.18,51.01,51.01,39.17,43.44,1
1327,41,Other,Northern Ireland,22954.0,3-in-1 Jacket,4,243.48,973.92,164.37,657.48,316.44,32.49,0
1328,42,Male,Midlands,25704.0,Waterproof Jacket,3,173.32,519.96,110.02,330.06,189.9,36.52,1
1329,24,Male,London,34893.0,Down Jacket,2,215.43,430.86,142.47,284.94,145.92,33.87,0
1330,69,Female,Wales,21433.0,3-in-1 Jacket,1,87.44,87.44,51.82,51.82,35.62,40.74,1
1331,23,Female,Scotland,44530.0,3-in-1 Jacket,4,176.38,705.52,121.28,485.12,220.4,31.24,0
1332,41,Other,North West,25757.0,3-in-1 Jacket,4,147.7,590.8,109.59,438.36,152.44,25.8,0
1333,50,Female,North West,37244.0,Fleece,2,211.23,422.46,135.54,271.08,151.38,35.83,1
1334,66,Female,Scotland,29209.0,Fleece,3,86.53,259.59,56.64,169.92,89.67,34.54,0
